title,description,timeLimit,passingScore,gradeName,subjectName,topicName,question,points,order,option1_text,option1_isCorrect,option1_explanation,option2_text,option2_isCorrect,option2_explanation,option3_text,option3_isCorrect,option3_explanation,option4_text,option4_isCorrect,option4_explanation
English Quiz,Quiz on Letter V,5,3,LKG,English,Letter V,Which object starts with the letter 'V'?,1,3,Violin,TRUE,Violin starts with letter V,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Cat,FALSE,Cat starts with letter C
English Quiz,Quiz on Letter V,5,3,LKG,English,Letter V,What is the correct order to write the letter 'V'?,1,4,Start with a diagonal line pointing down,TRUE,Draw a diagonal line pointing down,_,FALSE,Draw a straight line,|,FALSE,Draw a curved line,\ ,FALSE,Draw a zigzag line
English Quiz,Quiz on Letter V,5,3,LKG,English,Letter V,What sound does the letter 'V' make?,1,5,V,TRUE,"The sound is ""Vuh""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Letter W,5,3,LKG,English,Letter W,Which of these is the letter 'W'?,1,1,W,TRUE,Letter W is shaped like two V's joined together,|,FALSE,It is the letter M,_,FALSE,It is the letter U,\,FALSE,It is the letter T
English Quiz,Quiz on Letter W,5,3,LKG,English,Letter W,What shape does the letter 'W' have?,1,2,Two V's joined together,TRUE,Letter W is shaped like two V's joined together,_,FALSE,It is a straight line,|,FALSE,It is a slanting line,\ ,FALSE,It is a curved line
English Quiz,Quiz on Letter W,5,3,LKG,English,Letter W,Which object starts with the letter 'W'?,1,3,Window,TRUE,Window starts with letter W,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Cat,FALSE,Cat starts with letter C
English Quiz,Quiz on Letter W,5,3,LKG,English,Letter W,What is the correct order to write the letter 'W'?,1,4,Start with two diagonal lines pointing down and join them,TRUE,Draw two diagonal lines pointing down and join them,_,FALSE,Draw a straight line,|,FALSE,Draw a curved line,\ ,FALSE,Draw a zigzag line
English Quiz,Quiz on Letter W,5,3,LKG,English,Letter W,What sound does the letter 'W' make?,1,5,W,TRUE,"The sound is ""Wuh""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Letter X,5,3,LKG,English,Letter X,Which of these is the letter 'X'?,1,1,X,TRUE,Letter X is shaped like two diagonal lines crossing each other,|,FALSE,It is the letter Y,_,FALSE,It is the letter Z,\,FALSE,It is the letter V
English Quiz,Quiz on Letter X,5,3,LKG,English,Letter X,What shape does the letter 'X' have?,1,2,Two diagonal lines crossing each other,TRUE,Letter X is shaped like two crossing lines,_,FALSE,It is a straight line,|,FALSE,It is a curved line,\ ,FALSE,It is a zigzag line
English Quiz,Quiz on Letter X,5,3,LKG,English,Letter X,Which object starts with the letter 'X'?,1,3,Xylophone,TRUE,Xylophone starts with letter X,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Cat,FALSE,Cat starts with letter C
English Quiz,Quiz on Letter X,5,3,LKG,English,Letter X,What is the correct order to write the letter 'X'?,1,4,Start with two diagonal lines crossing each other,TRUE,Draw two diagonal lines crossing each other,_,FALSE,Draw a vertical line,|,FALSE,Draw a slanting line,\ ,FALSE,Draw a curved line
English Quiz,Quiz on Letter X,5,3,LKG,English,Letter X,What sound does the letter 'X' make?,1,5,X,TRUE,"The sound is ""Eks""",_,FALSE,"The sound is ""Sss""",|,FALSE,"The sound is ""Tuh""",\ ,FALSE,"The sound is ""Buh"""
English Quiz,Quiz on Letter Y,5,3,LKG,English,Letter Y,Which of these is the letter 'Y'?,1,1,Y,TRUE,Letter Y is shaped like a diagonal line with a straight line at the bottom,|,FALSE,It is the letter X,_,FALSE,It is the letter Z,\,FALSE,It is the letter V
English Quiz,Quiz on Letter Y,5,3,LKG,English,Letter Y,What shape does the letter 'Y' have?,1,2,A diagonal line with a straight line at the bottom,TRUE,Letter Y is shaped like a diagonal line with a straight line,_,FALSE,It is a straight line,|,FALSE,It is a slanting line,\ ,FALSE,It is a curved line
English Quiz,Quiz on Letter Y,5,3,LKG,English,Letter Y,Which object starts with the letter 'Y'?,1,3,Yarn,TRUE,Yarn starts with letter Y,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Cat,FALSE,Cat starts with letter C
English Quiz,Quiz on Letter Y,5,3,LKG,English,Letter Y,What is the correct order to write the letter 'Y'?,1,4,Start with a diagonal line and add a straight line at the bottom,TRUE,Draw a diagonal line and add a straight line at the bottom,_,FALSE,Draw a straight line,|,FALSE,Draw a slanting line,\ ,FALSE,Draw a curved line
English Quiz,Quiz on Letter Y,5,3,LKG,English,Letter Y,What sound does the letter 'Y' make?,1,5,Y,TRUE,"The sound is ""Yuh""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Letter Z,5,3,LKG,English,Letter Z,Which of these is the letter 'Z'?,1,1,Z,TRUE,Letter Z is shaped like a zigzag,|,FALSE,It is the letter Y,_,FALSE,It is the letter X,\,FALSE,It is the letter W
English Quiz,Quiz on Letter Z,5,3,LKG,English,Letter Z,What shape does the letter 'Z' have?,1,2,Zigzag,TRUE,Letter Z is shaped like a zigzag,_,FALSE,It is a straight line,|,FALSE,It is a curved line,\ ,FALSE,It is a slanting line
English Quiz,Quiz on Letter Z,5,3,LKG,English,Letter Z,Which object starts with the letter 'Z'?,1,3,Zebra,TRUE,Zebra starts with letter Z,Apple,FALSE,Apple starts with letter A,Ball,FALSE,Ball starts with letter B,Cat,FALSE,Cat starts with letter C
English Quiz,Quiz on Letter Z,5,3,LKG,English,Letter Z,What is the correct order to write the letter 'Z'?,1,4,Start with a straight line and add a diagonal line and another straight line,TRUE,Draw a straight line and then a diagonal and another straight line,_,FALSE,Draw a straight line only,|,FALSE,Draw a slanting line,\ ,FALSE,Draw a curved line
English Quiz,Quiz on Letter Z,5,3,LKG,English,Letter Z,What sound does the letter 'Z' make?,1,5,Z,TRUE,"The sound is ""Zzz""",_,FALSE,"The sound is ""Buh""",|,FALSE,"The sound is ""Sss""",\ ,FALSE,"The sound is ""Duh"""
English Quiz,Quiz on Vowels,5,3,LKG,English,Vowels,Which of the following is a vowel?,1,1,A,TRUE,A is a vowel,|,FALSE,B,_,FALSE,C,\,FALSE,D
English Quiz,Quiz on Vowels,5,3,LKG,English,Vowels,How many vowels are there in the English alphabet?,1,2,5,TRUE,"There are 5 vowels (A, E, I, O, U)",_,FALSE,4,|,FALSE,6,\ ,FALSE,3
English Quiz,Quiz on Vowels,5,3,LKG,English,Vowels,Which of these is a vowel?,1,3,E,TRUE,E is a vowel,A,FALSE,A is not the answer,B,FALSE,B is not the answer,C,FALSE,C is not the answer
English Quiz,Quiz on Vowels,5,3,LKG,English,Vowels,Which of these is not a vowel?,1,4,P,TRUE,P is not a vowel,_,FALSE,A,|,FALSE,E,\ ,FALSE,O
English Quiz,Quiz on Vowels,5,3,LKG,English,Vowels,What sound does the letter 'A' make?,1,5,A,TRUE,"The sound is ""Ah""",_,FALSE,"The sound is ""Eh""",|,FALSE,"The sound is ""Ih""",\ ,FALSE,"The sound is ""Oo"""
English Quiz,"Quiz on ""at"" sound CVC words",5,3,LKG,English,at sound CVC words,"Which word has the ""at"" sound?",1,1,Hat,TRUE,"Hat has the ""at"" sound",_,FALSE,Cat,|,FALSE,Mat,\ ,FALSE,Pat
English Quiz,"Quiz on ""at"" sound CVC words",5,3,LKG,English,at sound CVC words,"Which word has the ""at"" sound?",1,2,Cat,TRUE,"Cat has the ""at"" sound",_,FALSE,Dog,|,FALSE,Bat,\ ,FALSE,Mat
English Quiz,"Quiz on ""at"" sound CVC words",5,3,LKG,English,at sound CVC words,"What is the correct order to say the word ""hat""?",1,3,"Start with H, then add A and T",TRUE,"H, then ""A"" and finally ""T""",_,FALSE,"Start with T, then add A and H",|,FALSE,"Start with A, then H, and finally T",\ ,FALSE,Start with A and T and add H
English Quiz,"Quiz on ""at"" sound CVC words",5,3,LKG,English,at sound CVC words,Which of these is a CVC word?,1,4,Hat,TRUE,Hat is a CVC word,_,FALSE,Dog,|,FALSE,Apple,\ ,FALSE,Cat
English Quiz,"Quiz on ""at"" sound CVC words",5,3,LKG,English,at sound CVC words,"Which object starts with the ""at"" sound?",1,5,Hat,TRUE,"Hat starts with ""at"" sound",_,FALSE,Apple,|,FALSE,Ball,\ ,FALSE,Car
English Quiz,"Quiz on ""an"" sound CVC words",5,3,LKG,English,an sound CVC words,"Which word has the ""an"" sound?",1,1,Pan,TRUE,"Pan has the ""an"" sound",_,FALSE,Mat,|,FALSE,Dog,\ ,FALSE,Hat
English Quiz,"Quiz on ""an"" sound CVC words",5,3,LKG,English,an sound CVC words,Which of these is a CVC word?,1,2,Pan,TRUE,Pan is a CVC word,_,FALSE,Bat,|,FALSE,Apple,\ ,FALSE,Cat
English Quiz,"Quiz on ""an"" sound CVC words",5,3,LKG,English,an sound CVC words,"Which object starts with the ""an"" sound?",1,3,Can,TRUE,"Can starts with the ""an"" sound",_,FALSE,Dog,|,FALSE,Mat,\ ,FALSE,Hat
English Quiz,"Quiz on ""an"" sound CVC words",5,3,LKG,English,an sound CVC words,"What is the correct order to say the word ""pan""?",1,4,"Start with P, then add A and N",TRUE,"P, then ""A"", and finally ""N""",_,FALSE,"Start with N, then add A and P",|,FALSE,"Start with A, then P and finally N",\ ,FALSE,Start with A and P and add N
English Quiz,"Quiz on ""an"" sound CVC words",5,3,LKG,English,an sound CVC words,"Which word has the ""an"" sound?",1,5,Man,TRUE,"Man has the ""an"" sound",_,FALSE,Mat,|,FALSE,Dog,\ ,FALSE,Hat
English Quiz,"Quiz on ""ap"" sound CVC words",5,3,LKG,English,ap sound CVC words,"Which word has the ""ap"" sound?",1,1,Cap,TRUE,"Cap has the ""ap"" sound",_,FALSE,Mat,|,FALSE,Pan,\ ,FALSE,Dog
English Quiz,"Quiz on ""ap"" sound CVC words",5,3,LKG,English,ap sound CVC words,Which of these is a CVC word?,1,2,Cap,TRUE,Cap is a CVC word,_,FALSE,Dog,|,FALSE,Apple,\ ,FALSE,Cat
English Quiz,"Quiz on ""ap"" sound CVC words",5,3,LKG,English,ap sound CVC words,"Which object starts with the ""ap"" sound?",1,3,Map,TRUE,"Map starts with the ""ap"" sound",_,FALSE,Ball,|,FALSE,Car,\ ,FALSE,Hat
English Quiz,"Quiz on ""ap"" sound CVC words",5,3,LKG,English,ap sound CVC words,"What is the correct order to say the word ""cap""?",1,4,"Start with C, then add A and P",TRUE,"C, then ""A"", and finally ""P""",_,FALSE,"Start with P, then add A and C",|,FALSE,"Start with A, then C and finally P",\ ,FALSE,Start with A and C and add P
English Quiz,"Quiz on ""ap"" sound CVC words",5,3,LKG,English,ap sound CVC words,"Which word has the ""ap"" sound?",1,5,Tap,TRUE,"Tap has the ""ap"" sound",_,FALSE,Mat,|,FALSE,Dog,\ ,FALSE,Hat
English Quiz,"Quiz on ""ag"" sound CVC words",5,3,LKG,English,ag sound CVC words,"Which word has the ""ag"" sound?",1,1,Bag,TRUE,"Bag has the ""ag"" sound",_,FALSE,Mat,|,FALSE,Dog,\ ,FALSE,Hat
English Quiz,"Quiz on ""ag"" sound CVC words",5,3,LKG,English,ag sound CVC words,Which of these is a CVC word?,1,2,Bag,TRUE,Bag is a CVC word,_,FALSE,Dog,|,FALSE,Apple,\ ,FALSE,Cat
English Quiz,"Quiz on ""ag"" sound CVC words",5,3,LKG,English,ag sound CVC words,"Which object starts with the ""ag"" sound?",1,3,Tag,TRUE,"Tag starts with the ""ag"" sound",_,FALSE,Ball,|,FALSE,Car,\ ,FALSE,Hat
English Quiz,"Quiz on ""ag"" sound CVC words",5,3,LKG,English,ag sound CVC words,"What is the correct order to say the word ""bag""?",1,4,"Start with B, then add A and G",TRUE,"B, then ""A"", and finally ""G""",_,FALSE,"Start with G, then add A and B",|,FALSE,"Start with A, then B and finally G",\ ,FALSE,Start with A and B and add G
English Quiz,"Quiz on ""ag"" sound CVC words",5,3,LKG,English,ag sound CVC words,"Which word has the ""ag"" sound?",1,5,Rag,TRUE,"Rag has the ""ag"" sound",_,FALSE,Mat,|,FALSE,Dog,\ ,FALSE,Hat
English Quiz,"Quiz on ""ad"" sound CVC words",5,3,LKG,English,ad sound CVC words,"Which word has the ""ad"" sound?",1,1,Pad,TRUE,"Pad has the ""ad"" sound",_,FALSE,Mat,|,FALSE,Pan,\ ,FALSE,Dog
English Quiz,"Quiz on ""ad"" sound CVC words",5,3,LKG,English,ad sound CVC words,Which of these is a CVC word?,1,2,Pad,TRUE,Pad is a CVC word,_,FALSE,Apple,|,FALSE,Cat,\ ,FALSE,Dog
English Quiz,"Quiz on ""ad"" sound CVC words",5,3,LKG,English,ad sound CVC words,"Which object starts with the ""ad"" sound?",1,3,Rad,TRUE,"Rad starts with the ""ad"" sound",_,FALSE,Ball,|,FALSE,Car,\ ,FALSE,Hat
English Quiz,"Quiz on ""ad"" sound CVC words",5,3,LKG,English,ad sound CVC words,"What is the correct order to say the word ""pad""?",1,4,"Start with P, then add A and D",TRUE,"P then ""A"", and finally ""D""",_,FALSE,"Start with A, then add P and D",|,FALSE,"Start with D, then add P and A",\ ,FALSE,Start with A and P and add D
English Quiz,"Quiz on ""ad"" sound CVC words",5,3,LKG,English,ad sound CVC words,"Which word has the ""ad"" sound?",1,5,Lad,TRUE,"Lad has the ""ad"" sound",_,FALSE,Mat,|,FALSE,Dog,\ ,FALSE,Hat
English Quiz,"Quiz on ""am"" sound CVC words",5,3,LKG,English,am sound CVC words,"Which word has the ""am"" sound?",1,1,Jam,TRUE,"Jam has the ""am"" sound",_,FALSE,Mat,|,FALSE,Pan,\ ,FALSE,Dog
English Quiz,"Quiz on ""am"" sound CVC words",5,3,LKG,English,am sound CVC words,Which of these is a CVC word?,1,2,Jam,TRUE,Jam is a CVC word,_,FALSE,Dog,|,FALSE,Apple,\ ,FALSE,Cat
English Quiz,"Quiz on ""am"" sound CVC words",5,3,LKG,English,am sound CVC words,"Which object starts with the ""am"" sound?",1,3,Sam,TRUE,"Sam starts with the ""am"" sound",_,FALSE,Ball,|,FALSE,Car,\ ,FALSE,Hat
English Quiz,"Quiz on ""am"" sound CVC words",5,3,LKG,English,am sound CVC words,"What is the correct order to say the word ""jam""?",1,4,"Start with J, then add A and M",TRUE,"J, then ""A"", and finally ""M""",_,FALSE,"Start with M, then add A and J",|,FALSE,"Start with A, then J and finally M",\ ,FALSE,Start with A and J and add M
English Quiz,"Quiz on ""am"" sound CVC words",5,3,LKG,English,am sound CVC words,"Which word has the ""am"" sound?",1,5,Sam,TRUE,"Sam has the ""am"" sound",_,FALSE,Mat,|,FALSE,Dog,\ ,FALSE,Hat
English Quiz,"Quiz on ""aw"" sound CVC words",5,3,LKG,English,aw sound CVC words,"Which word has the ""aw"" sound?",1,1,Lawn,TRUE,"Lawn has the ""aw"" sound",_,FALSE,Mat,|,FALSE,Pan,\ ,FALSE,Dog
English Quiz,"Quiz on ""aw"" sound CVC words",5,3,LKG,English,aw sound CVC words,Which of these is a CVC word?,1,2,Lawn,TRUE,Lawn is a CVC word,_,FALSE,Apple,|,FALSE,Cat,\ ,FALSE,Dog
English Quiz,"Quiz on ""aw"" sound CVC words",5,3,LKG,English,aw sound CVC words,"Which object starts with the ""aw"" sound?",1,3,Draw,TRUE,"Draw starts with the ""aw"" sound",_,FALSE,Ball,|,FALSE,Car,\ ,FALSE,Hat
English Quiz,"Quiz on ""aw"" sound CVC words",5,3,LKG,English,aw sound CVC words,"What is the correct order to say the word ""lawn""?",1,4,"Start with L, then add A, W and N",TRUE,"L, then ""A"", ""W"", and finally ""N""",_,FALSE,"Start with W, then A, L and N",|,FALSE,"Start with N then add A, L and W",\ ,FALSE,"Start with A and L, and add W and N"
English Quiz,"Quiz on ""aw"" sound CVC words",5,3,LKG,English,aw sound CVC words,"Which word has the ""aw"" sound?",1,5,Draw,TRUE,"Draw has the ""aw"" sound",_,FALSE,Mat,|,FALSE,Dog,\ ,FALSE,Hat
English Quiz,"Quiz on ""ar"" sound CVC words",5,3,LKG,English,ar sound CVC words,"Which word has the ""ar"" sound?",1,1,Car,TRUE,"Car has the ""ar"" sound",_,FALSE,Mat,|,FALSE,Pan,\ ,FALSE,Dog
English Quiz,"Quiz on ""ar"" sound CVC words",5,3,LKG,English,ar sound CVC words,Which of these is a CVC word?,1,2,Car,TRUE,Car is a CVC word,_,FALSE,Apple,|,FALSE,Cat,\ ,FALSE,Dog
English Quiz,"Quiz on ""ar"" sound CVC words",5,3,LKG,English,ar sound CVC words,"Which object starts with the ""ar"" sound?",1,3,Star,TRUE,"Star starts with the ""ar"" sound",_,FALSE,Ball,|,FALSE,Car,\ ,FALSE,Hat
English Quiz,"Quiz on ""ar"" sound CVC words",5,3,LKG,English,ar sound CVC words,"What is the correct order to say the word ""car""?",1,4,"Start with C, then add A and R",TRUE,"C, then ""A"", and finally ""R""",_,FALSE,Start with R then add A and C,|,FALSE,"Start with A, then C and finally R",\ ,FALSE,Start with C and R and add A
English Quiz,"Quiz on ""ar"" sound CVC words",5,3,LKG,English,ar sound CVC words,"Which word has the ""ar"" sound?",1,5,Jar,TRUE,"Jar has the ""ar"" sound",_,FALSE,Mat,|,FALSE,Dog,\ ,FALSE,Hat
English Quiz,"Quiz on ""et"" sound CVC words",5,3,LKG,English,et sound CVC words,"Which word has the ""et"" sound?",1,1,Jet,TRUE,"Jet has the ""et"" sound",_,FALSE,Mat,|,FALSE,Pan,\ ,FALSE,Dog
English Quiz,"Quiz on ""et"" sound CVC words",5,3,LKG,English,et sound CVC words,Which of these is a CVC word?,1,2,Jet,TRUE,Jet is a CVC word,_,FALSE,Apple,|,FALSE,Cat,\ ,FALSE,Dog
English Quiz,"Quiz on ""et"" sound CVC words",5,3,LKG,English,et sound CVC words,"Which object starts with the ""et"" sound?",1,3,Lettuce,TRUE,"Lettuce starts with the ""et"" sound",_,FALSE,Ball,|,FALSE,Car,\ ,FALSE,Hat
English Quiz,"Quiz on ""et"" sound CVC words",5,3,LKG,English,et sound CVC words,"What is the correct order to say the word ""jet""?",1,4,"Start with J, then add E and T",TRUE,"J then ""E"" and finally ""T""",_,FALSE,Start with E then add J and T,|,FALSE,"Start with T, then add E and J",\ ,FALSE,Start with J and E and add T
English Quiz,"Quiz on ""et"" sound CVC words",5,3,LKG,English,et sound CVC words,"Which word has the ""et"" sound?",1,5,Set,TRUE,"Set has the ""et"" sound",_,FALSE,Mat,|,FALSE,Dog,\ ,FALSE,Hat
English Quiz,"Quiz on ""en"" sound CVC words",5,3,LKG,English,en sound CVC words,"Which word has the ""en"" sound?",1,1,Pen,TRUE,"Pen has the ""en"" sound",_,FALSE,Mat,|,FALSE,Pan,\ ,FALSE,Dog
English Quiz,"Quiz on ""en"" sound CVC words",5,3,LKG,English,en sound CVC words,Which of these is a CVC word?,1,2,Pen,TRUE,Pen is a CVC word,_,FALSE,Apple,|,FALSE,Cat,\ ,FALSE,Dog
English Quiz,"Quiz on ""en"" sound CVC words",5,3,LKG,English,en sound CVC words,"Which object starts with the ""en"" sound?",1,3,Hen,TRUE,"Hen starts with the ""en"" sound",_,FALSE,Ball,|,FALSE,Car,\ ,FALSE,Hat
English Quiz,"Quiz on ""en"" sound CVC words",5,3,LKG,English,en sound CVC words,"What is the correct order to say the word ""pen""?",1,4,"Start with P, then add E and N",TRUE,"P then ""E"" and finally ""N""",_,FALSE,Start with N then add P and E,|,FALSE,Start with E then P and N,\ ,FALSE,Start with P and E and add N
English Quiz,"Quiz on ""en"" sound CVC words",5,3,LKG,English,en sound CVC words,"Which word has the ""en"" sound?",1,5,Men,TRUE,"Men has the ""en"" sound",_,FALSE,Mat,|,FALSE,Dog,\ ,FALSE,Hat
English Quiz,"Quiz on ""ed"" sound CVC words",5,3,LKG,English,ed sound CVC words,"Which word has the ""ed"" sound?",1,1,Bed,TRUE,"Bed has the ""ed"" sound",_,FALSE,Mat,|,FALSE,Pan,\ ,FALSE,Dog
English Quiz,"Quiz on ""ed"" sound CVC words",5,3,LKG,English,ed sound CVC words,Which of these is a CVC word?,1,2,Red,TRUE,Red is a CVC word,_,FALSE,Apple,|,FALSE,Cat,\ ,FALSE,Dog
English Quiz,"Quiz on ""ed"" sound CVC words",5,3,LKG,English,ed sound CVC words,"Which object starts with the ""ed"" sound?",1,3,Led,TRUE,"Led starts with the ""ed"" sound",_,FALSE,Ball,|,FALSE,Car,\ ,FALSE,Hat
English Quiz,"Quiz on ""ed"" sound CVC words",5,3,LKG,English,ed sound CVC words,"What is the correct order to say the word ""bed""?",1,4,"Start with B, then add E and D",TRUE,"B then ""E"" and finally ""D""",_,FALSE,Start with E then add B and D,|,FALSE,Start with D then add B and E,\ ,FALSE,Start with B and D and add E
English Quiz,"Quiz on ""ed"" sound CVC words",5,3,LKG,English,ed sound CVC words,"Which word has the ""ed"" sound?",1,5,Led,TRUE,"Led has the ""ed"" sound",_,FALSE,Mat,|,FALSE,Dog,\ ,FALSE,Hat
English Quiz,"Quiz on ""eg"" sound CVC words",5,3,LKG,English,eg sound CVC words,"Which word has the ""eg"" sound?",1,1,Beg,TRUE,"Beg has the ""eg"" sound",_,FALSE,Mat,|,FALSE,Pan,\ ,FALSE,Dog
English Quiz,"Quiz on ""eg"" sound CVC words",5,3,LKG,English,eg sound CVC words,Which of these is a CVC word?,1,2,Leg,TRUE,Leg is a CVC word,_,FALSE,Apple,|,FALSE,Cat,\ ,FALSE,Dog
English Quiz,"Quiz on ""eg"" sound CVC words",5,3,LKG,English,eg sound CVC words,"Which object starts with the ""eg"" sound?",1,3,Egg,TRUE,"Egg starts with the ""eg"" sound",_,FALSE,Ball,|,FALSE,Car,\ ,FALSE,Hat
English Quiz,"Quiz on ""eg"" sound CVC words",5,3,LKG,English,eg sound CVC words,"What is the correct order to say the word ""beg""?",1,4,"Start with B, then add E and G",TRUE,"B then ""E"" and finally ""G""",_,FALSE,Start with G then add B and E,|,FALSE,Start with E then B and G,\ ,FALSE,Start with B and G and add E
English Quiz,"Quiz on ""eg"" sound CVC words",5,3,LKG,English,eg sound CVC words,"Which word has the ""eg"" sound?",1,5,Fed,TRUE,"Fed has the ""eg"" sound",_,FALSE,Mat,|,FALSE,Dog,\ ,FALSE,Hat
English Quiz,"Quiz on ""it"" sound CVC words",5,3,LKG,English,it sound CVC words,"Which word has the ""it"" sound?",1,1,Bit,TRUE,"Bit has the ""it"" sound",_,FALSE,Mat,|,FALSE,Pan,\ ,FALSE,Dog
English Quiz,"Quiz on ""it"" sound CVC words",5,3,LKG,English,it sound CVC words,Which of these is a CVC word?,1,2,Hit,TRUE,Hit is a CVC word,_,FALSE,Apple,|,FALSE,Cat,\ ,FALSE,Dog
English Quiz,"Quiz on ""it"" sound CVC words",5,3,LKG,English,it sound CVC words,"Which object starts with the ""it"" sound?",1,3,Kit,TRUE,"Kit starts with the ""it"" sound",_,FALSE,Ball,|,FALSE,Car,\ ,FALSE,Hat
English Quiz,"Quiz on ""it"" sound CVC words",5,3,LKG,English,it sound CVC words,"What is the correct order to say the word ""bit""?",1,4,"Start with B, then add I and T",TRUE,"B then ""I"" and finally ""T""",_,FALSE,Start with T then add B and I,|,FALSE,Start with I then B and T,\ ,FALSE,Start with B and T and add I
English Quiz,"Quiz on ""it"" sound CVC words",5,3,LKG,English,it sound CVC words,"Which word has the ""it"" sound?",1,5,Fit,TRUE,"Fit has the ""it"" sound",_,FALSE,Mat,|,FALSE,Dog,\ ,FALSE,Hat
English Quiz,"Quiz on ""ot"" sound CVC words",5,3,LKG,English,ot sound CVC words,"Which word has the ""ot"" sound?",1,1,Hot,TRUE,"Hot has the ""ot"" sound",_,FALSE,Mat,|,FALSE,Pan,\ ,FALSE,Dog
English Quiz,"Quiz on ""ot"" sound CVC words",5,3,LKG,English,ot sound CVC words,Which of these is a CVC word?,1,2,Lot,TRUE,Lot is a CVC word,_,FALSE,Apple,|,FALSE,Cat,\ ,FALSE,Dog
English Quiz,"Quiz on ""ot"" sound CVC words",5,3,LKG,English,ot sound CVC words,"Which object starts with the ""ot"" sound?",1,3,Pot,TRUE,"Pot starts with the ""ot"" sound",_,FALSE,Ball,|,FALSE,Car,\ ,FALSE,Hat
English Quiz,"Quiz on ""ot"" sound CVC words",5,3,LKG,English,ot sound CVC words,"What is the correct order to say the word ""hot""?",1,4,"Start with H, then add O and T",TRUE,"H then ""O""  and finally ""T""",_,FALSE,Start with T then add H and O,|,FALSE,Start with O then H and T,\ ,FALSE,Start with H and T and add O
English Quiz,"Quiz on ""ot"" sound CVC words",5,3,LKG,English,ot sound CVC words,"Which word has the ""ot"" sound?",1,5,Not,TRUE,"Not has the ""ot"" sound",_,FALSE,Mat,|,FALSE,Dog,\ ,FALSE,Hat
English Quiz,"Quiz on ""ug"" sound CVC words",5,3,LKG,English,ug sound CVC words,"Which word has the ""ug"" sound?",1,1,Hug,TRUE,"Hug has the ""ug"" sound",_,FALSE,Mat,|,FALSE,Pan,\ ,FALSE,Dog
English Quiz,"Quiz on ""ug"" sound CVC words",5,3,LKG,English,ug sound CVC words,Which of these is a CVC word?,1,2,Rug,TRUE,Rug is a CVC word,_,FALSE,Apple,|,FALSE,Cat,\ ,FALSE,Dog
English Quiz,"Quiz on ""ug"" sound CVC words",5,3,LKG,English,ug sound CVC words,"Which object starts with the ""ug"" sound?",1,3,Bug,TRUE,"Bug starts with the ""ug"" sound",_,FALSE,Ball,|,FALSE,Car,\ ,FALSE,Hat
English Quiz,"Quiz on ""ug"" sound CVC words",5,3,LKG,English,ug sound CVC words,"What is the correct order to say the word ""rug""?",1,4,"Start with R, then add U and G",TRUE,"R then ""U"" and finally ""G""",_,FALSE,Start with G then add R and U,|,FALSE,Start with U then R and G,\ ,FALSE,Start with R and G and add U
English Quiz,"Quiz on ""ug"" sound CVC words",5,3,LKG,English,ug sound CVC words,"Which word has the ""ug"" sound?",1,5,Jug,TRUE,"Jug has the ""ug"" sound",_,FALSE,Mat,|,FALSE,Dog,\ ,FALSE,Hat
English Quiz,"Quiz on ""This and that""",5,3,LKG,English,This and that,Which one is used for something near?,1,1,This,TRUE,'This' is used to refer to something near.,That,FALSE,'That' is used to refer to something far away.,_,FALSE,_,|,FALSE,_
English Quiz,"Quiz on ""This and that""",5,3,LKG,English,This and that,"What does ""this"" refer to?",1,2,Something near,TRUE,'This' is used for something near.,Something far,FALSE,'That' refers to something far.,_,FALSE,_,|,FALSE,_
English Quiz,"Quiz on ""This and that""",5,3,LKG,English,This and that,"Which sentence uses ""this"" correctly?",1,3,This is my toy.,TRUE,'This is my toy.' refers to something near.,That is my toy.,FALSE,'That' refers to something far.,_,FALSE,_,|,FALSE,_
English Quiz,"Quiz on ""This and that""",5,3,LKG,English,This and that,Which one is used for something far?,1,4,That,TRUE,'That' is used to refer to something far.,This,FALSE,'This' is used for something near.,_,FALSE,_,|,FALSE,_
English Quiz,"Quiz on ""This and that""",5,3,LKG,English,This and that,"What does ""that"" refer to?",1,5,Something far,TRUE,'That' is used for something far.,Something near,FALSE,'This' refers to something near.,_,FALSE,_,|,FALSE,_
English Quiz,"Quiz on ""og"" sound CVC words",5,3,LKG,English,og sound CVC words,"Which word rhymes with ""dog""?",1,1,Fog,TRUE,'Fog' rhymes with 'dog',Top,FALSE,'Top' does not rhyme with 'dog',Mop,FALSE,'Mop' does not rhyme with 'dog',Bus,FALSE,'Bus' does not rhyme with 'dog'
